Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776712601,150,,Aggregated,163.100000,0.000000,310,400,520,630,1000,1500,2100,2800,4700,6100,6500,12885,0,310.0,478.06983790487106,9.429181001905818,6526.396440996905,1323.925960419092
1776712602,150,,Aggregated,161.100000,0.000000,310,400,530,640,1000,1500,2200,2800,4600,6100,6500,13057,0,310.0,479.94098858293063,9.429181001905818,6526.396440996905,1325.8691123535268
1776712603,150,,Aggregated,160.900000,0.000000,310,410,530,650,1000,1500,2200,2800,4600,6100,6500,13233,0,310.0,483.6179818899968,9.429181001905818,6526.396440996905,1327.725534648228
1776712604,150,,Aggregated,160.700000,0.000000,310,410,540,660,1000,1500,2200,2800,4600,6100,6500,13407,0,310.0,486.14755502948464,9.429181001905818,6526.396440996905,1329.084135153278
1776712605,150,,Aggregated,161.000000,0.000000,310,410,540,660,1100,1500,2200,2800,4700,6500,6800,13589,0,310.0,488.85771664400056,9.429181001905818,6796.512818000338,1330.7141805872398
1776712606,160,,Aggregated,160.800000,0.000000,310,410,550,660,1100,1500,2200,2800,4800,6500,6800,13709,0,310.0,492.00531200192177,9.429181001905818,6796.512818000338,1333.0188926982275
1776712607,170,,Aggregated,160.200000,0.000000,310,410,550,670,1100,1600,2200,2800,4800,6500,6800,13837,0,310.0,496.42275425651,9.429181001905818,6796.512818000338,1335.1168605911687
1776712608,180,,Aggregated,160.100000,0.000000,310,410,560,670,1100,1600,2300,2900,4800,6500,6800,13966,0,310.0,500.5923458362665,9.429181001905818,6796.512818000338,1336.7954317628526
1776712609,190,,Aggregated,157.800000,0.000000,310,410,560,680,1100,1600,2400,2900,4800,6500,6800,14124,0,310.0,507.0857204448017,9.429181001905818,6796.512818000338,1337.3901869158879
1776712610,200,,Aggregated,158.800000,0.000000,310,420,570,680,1100,1600,2400,3000,4900,6500,6800,14293,0,310.0,513.4917125034175,9.429181001905818,6796.512818000338,1337.7619813894914
1776712611,200,,Aggregated,158.200000,0.000000,310,420,580,680,1100,1600,2500,3100,5000,6500,6800,14482,0,310.0,519.1263033944388,9.429181001905818,6796.512818000338,1336.5294848777794
