Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776712494,300,,Aggregated,176.700000,0.000000,17,24,35,50,180,410,640,760,1300,1700,1700,16967,0,17,69.35694799084631,5.9980340010952204,1731.5566140023293,154.29639889196676
1776712495,300,,Aggregated,178.300000,0.000000,17,24,35,50,180,410,640,760,1300,1700,1700,17079,0,17,69.04680635199306,5.9980340010952204,1731.5566140023293,154.20920428596523
1776712496,300,,Aggregated,174.300000,0.000000,17,24,37,54,190,430,640,780,1300,1700,1700,17231,0,17,72.5825264164994,5.9980340010952204,1731.5566140023293,154.09268179444027
1776712497,300,,Aggregated,180.500000,0.000000,17,24,38,57,200,440,670,820,1300,1700,1700,17428,0,17,75.2502341123869,5.9980340010952204,1731.5566140023293,153.9446867110397
1776712498,300,,Aggregated,174.100000,0.000000,17,24,37,55,200,440,670,820,1300,1700,1700,17639,0,17,74.62997825328225,5.9980340010952204,1731.5566140023293,153.7898406939169
1776712499,300,,Aggregated,177.000000,0.000000,17,24,36,54,190,440,660,820,1300,1700,1700,17823,0,17,74.06592719809615,5.9980340010952204,1731.5566140023293,153.6578017168827
1776712500,300,,Aggregated,184.800000,0.000000,17,25,37,54,190,440,660,810,1300,1700,1700,18030,0,17,73.61792899033028,5.9980340010952204,1731.5566140023293,153.5124792013311
1776712501,300,,Aggregated,184.200000,0.000000,17,25,37,54,190,440,650,810,1300,1700,1700,18210,0,17,73.21047263622702,5.9980340010952204,1731.5566140023293,153.38879736408566
1776712502,300,,Aggregated,181.400000,0.000000,17,25,38,58,200,440,660,810,1300,1700,1700,18349,0,17,74.87551585054752,5.9980340010952204,1731.5566140023293,153.29494795356695
1776712503,300,,Aggregated,179.000000,0.000000,18,25,40,63,210,450,670,820,1300,1700,1700,18572,0,18,77.41920042169929,5.9980340010952204,1731.5566140023293,153.1473185440448
1776712504,300,,Aggregated,178.100000,0.000000,18,26,40,62,210,450,670,820,1300,1700,1700,18732,0,18,76.97268013393312,5.9980340010952204,1731.5566140023293,153.04356181934656
1776712505,300,,Aggregated,175.500000,0.000000,18,26,41,64,210,450,670,820,1300,1700,1700,18876,0,18,78.37206885827413,5.9980340010952204,1731.5566140023293,152.9516846789574
1776712506,300,,Aggregated,182.500000,0.000000,18,27,43,68,220,450,680,820,1300,1700,1700,19100,0,18,80.24757059563771,5.9980340010952204,1731.5566140023293,152.81151832460733
1776712507,300,,Aggregated,178.400000,0.000000,18,27,43,68,220,450,680,820,1300,1700,1700,19204,0,18,80.10914240250325,5.9980340010952204,1731.5566140023293,152.74755259320975
1776712508,300,,Aggregated,186.200000,0.000000,18,27,45,73,230,470,700,840,1300,1700,1700,19402,0,18,84.22878200637805,5.9980340010952204,1731.5566140023293,152.62766725079888
1776712509,300,,Aggregated,180.700000,0.000000,18,27,46,75,240,470,700,840,1300,1700,1700,19568,0,18,85.39513605201167,5.9980340010952204,1731.5566140023293,152.5290269828291
1776712510,300,,Aggregated,174.400000,0.000000,18,28,47,78,250,480,700,840,1300,1700,1700,19679,0,18,86.60617486832267,5.9980340010952204,1731.5566140023293,152.46399715432696
1776712511,300,,Aggregated,179.200000,0.000000,18,29,51,88,270,500,720,880,1300,1700,1700,19922,0,18,91.1935205841623,5.9980340010952204,1731.5566140023293,152.3241642405381
1776712512,300,,Aggregated,170.700000,0.000000,18,29,51,87,270,500,720,880,1300,1600,1700,20079,0,18,90.71231432968341,5.9980340010952204,1731.5566140023293,152.23561930375018
1776712513,300,,Aggregated,166.500000,0.000000,18,29,54,94,290,510,730,880,1300,1600,1700,20214,0,18,92.85243352724537,5.9980340010952204,1731.5566140023293,152.16058177500742
1776712514,300,,Aggregated,169.300000,0.000000,19,30,56,99,310,520,740,890,1300,1600,1700,20429,0,19,94.93237957828067,5.9980340010952204,1731.5566140023293,152.04312496940625
